# time des_x des_y des_z pos_x pos_y pos_z des_vx des_vy des_vz vel_x vel_y vel_z err_x err_y err_z verr_x verr_y verr_z force_x force_y force_z kx0 kx1 kx2 kv0 kv1 kv2
1767437141.934975063 0.7372 0.31372 1.1118 0.773612 0.312883 1.10576 1.05678 0.0112759 0.0110032 0.86541 0.0177761 0.0218618 -0.0364115 0.000837183 0.00603837 0.191372 -0.00650027 -0.0108586 0.3292 -0.0778205 9.60084 15.7 15.7 15 6.4 6.4 6
1767437141.945034427 0.747804 0.313831 1.11191 0.782307 0.313057 1.10598 1.05512 0.0107674 0.0106095 0.873709 0.0168891 0.0215014 -0.0345037 0.000774526 0.00593001 0.181413 -0.00612174 -0.0108919 0.291486 -0.0764133 9.59892 15.7 15.7 15 6.4 6.4 6
1767437141.956117877 0.759263 0.313945 1.11202 0.791968 0.313237 1.10621 1.05332 0.0102166 0.0101821 0.882736 0.0159074 0.0210412 -0.0327054 0.000708186 0.00580898 0.170582 -0.00569074 -0.0108591 0.25578 -0.0747129 9.5972 15.7 15.7 15 6.4 6.4 6
1767437141.966151050 0.769846 0.314045 1.11212 0.800835 0.313392 1.10642 1.05164 0.00970702 0.00978584 0.890607 0.0150146 0.0205916 -0.0309892 0.00065375 0.00570119 0.161034 -0.00530754 -0.0108057 0.234129 -0.0731149 9.59583 15.7 15.7 15 6.4 6.4 6
1767437141.975923241 0.780261 0.314139 1.11222 0.809778 0.313537 1.10662 1.04998 0.00920481 0.00939453 0.897958 0.0141265 0.0201363 -0.0295174 0.000601773 0.00559261 0.152024 -0.00492168 -0.0107418 0.217389 -0.0714469 9.59452 15.7 15.7 15 6.4 6.4 6
1767437141.986518965 0.790176 0.314224 1.1123 0.817888 0.313661 1.1068 1.0484 0.00872626 0.00902089 0.903996 0.0133352 0.0197383 -0.0277112 0.000562931 0.00550021 0.144399 -0.00460897 -0.0107174 0.215708 -0.0700275 9.59323 15.7 15.7 15 6.4 6.4 6
1767437141.995161321 0.800542 0.314308 1.11239 0.826958 0.31379 1.107 1.04673 0.00822569 0.00862926 0.909949 0.012469 0.0193238 -0.0264157 0.000517795 0.00539225 0.136779 -0.00424335 -0.0106945 0.208963 -0.0683527 9.59171 15.7 15.7 15 6.4 6.4 6
1767437142.005585379 0.811052 0.314388 1.11248 0.836084 0.31391 1.10719 1.04503 0.00771811 0.00823126 0.91503 0.0116204 0.0189461 -0.0250318 0.000477469 0.00528565 0.130001 -0.00390225 -0.0107149 0.207985 -0.066742 9.58996 15.7 15.7 15 6.4 6.4 6
1767437142.015801053 0.822134 0.314467 1.11256 0.846175 0.314033 1.1074 1.04323 0.00718301 0.00781073 0.919568 0.0107111 0.0185733 -0.0240411 0.000433747 0.00516446 0.123665 -0.00352804 -0.0107625 0.202737 -0.0649509 9.58784 15.7 15.7 15 6.4 6.4 6
1767437142.025921349 0.832572 0.314536 1.11264 0.855387 0.314136 1.10758 1.04153 0.00667935 0.00741397 0.922752 0.00990924 0.018266 -0.0228154 0.000400071 0.00505651 0.118782 -0.00322988 -0.0108521 0.205088 -0.063473 9.58568 15.7 15.7 15 6.4 6.4 6
1767437142.034882634 0.842026 0.314595 1.1127 0.863702 0.314222 1.10774 1.03999 0.00622363 0.00705418 0.924895 0.00920931 0.0180067 -0.0216762 0.000372657 0.00495901 0.115095 -0.00298568 -0.0109525 0.209185 -0.0622337 9.58362 15.7 15.7 15 6.4 6.4 6
1767437142.045205733 0.852478 0.314655 1.11277 0.87296 0.314311 1.10792 1.03828 0.00572048 0.00665603 0.926553 0.00845655 0.0177272 -0.0204819 0.000344419 0.00484929 0.111724 -0.00273607 -0.0110712 0.214063 -0.0609413 9.5813 15.7 15.7 15 6.4 6.4 6
1767437142.056113209 0.863742 0.314714 1.11284 0.883159 0.314399 1.10812 1.03643 0.00517929 0.0062267 0.927633 0.00765889 0.0174188 -0.0194167 0.000314987 0.00472592 0.108793 -0.00247959 -0.011192 0.217311 -0.059589 9.57878 15.7 15.7 15 6.4 6.4 6
1767437142.066157668 0.874128 0.314764 1.1129 0.892438 0.314472 1.10829 1.03471 0.00468146 0.00583075 0.928086 0.00696054 0.0171278 -0.0183101 0.000291354 0.00461364 0.106629 -0.00227907 -0.011297 0.22353 -0.0584942 9.57653 15.7 15.7 15 6.4 6.4 6
1767437142.075076695 0.883655 0.314805 1.11295 0.900791 0.314532 1.10844 1.03314 0.00422594 0.00546755 0.928191 0.0063526 0.0168514 -0.0171366 0.000272496 0.00451277 0.10495 -0.00212667 -0.0113839 0.232499 -0.0576281 9.57457 15.7 15.7 15 6.4 6.4 6
1767437142.085258088 0.893998 0.314844 1.11301 0.910073 0.314592 1.10861 1.03143 0.0037328 0.00507339 0.928111 0.00569814 0.0165246 -0.0160748 0.00025213 0.00439868 0.103319 -0.00196535 -0.0114512 0.239321 -0.0566925 9.57255 15.7 15.7 15 6.4 6.4 6
1767437142.096097146 0.905074 0.314882 1.11306 0.920281 0.314651 1.10879 1.02959 0.00320658 0.00465163 0.927954 0.00500099 0.0161399 -0.0152073 0.000230595 0.00427126 0.10164 -0.00179441 -0.0114883 0.242121 -0.0556752 9.57053 15.7 15.7 15 6.4 6.4 6
1767437142.104991785 0.914459 0.314909 1.1131 0.928632 0.314694 1.10893 1.02804 0.00276236 0.00429463 0.927896 0.00444593 0.0158058 -0.0141732 0.000215317 0.0041683 0.100141 -0.00168358 -0.0115112 0.248194 -0.0549659 9.56896 15.7 15.7 15 6.4 6.4 6
1767437142.119435873 0.925646 0.314936 1.11314 0.93884 0.314739 1.1091 1.02618 0.00223507 0.0038697 0.928045 0.00378314 0.0153741 -0.0131938 0.000197283 0.00404125 0.0981325 -0.00154807 -0.0115044 0.249266 -0.0540751 9.56723 15.7 15.7 15 6.4 6.4 6
1767437142.124861775 0.934966 0.314955 1.11318 0.947194 0.314771 1.10924 1.02463 0.00179776 0.00351627 0.928432 0.00325131 0.0150045 -0.0122275 0.000183961 0.0039381 0.0961953 -0.00145355 -0.0114882 0.25011 -0.0534067 9.5659 15.7 15.7 15 6.4 6.4 6
1767437142.135162298 0.945172 0.31497 1.11321 0.956482 0.3148 1.10939 1.02293 0.00132115 0.00313002 0.929211 0.00266904 0.0145754 -0.0113097 0.000169909 0.00382331 0.0937179 -0.0013479 -0.0114453 0.245614 -0.0526355 9.56458 15.7 15.7 15 6.4 6.4 6
1767437142.145851851 0.956321 0.314982 1.11324 0.96671 0.314826 1.10955 1.02107 0.00080335 0.0027091 0.930545 0.00203658 0.0140812 -0.0103883 0.000155619 0.00369753 0.090528 -0.00123323 -0.0113721 0.235209 -0.0517611 9.56331 15.7 15.7 15 6.4 6.4 6
1767437142.155809019 0.966517 0.314987 1.11327 0.976023 0.314844 1.10968 1.01938 0.000332697 0.00232527 0.932212 0.00146701 0.013611 -0.00950613 0.000143778 0.0035842 0.0871645 -0.00113431 -0.0112857 0.222665 -0.0509624 9.5623 15.7 15.7 15 6.4 6.4 6
1767437142.164918914 0.975839 0.314988 1.11329 0.984421 0.314854 1.1098 1.01782 -9.51004e-05 0.00197535 0.934074 0.000957672 0.0131696 -0.00858226 0.000133954 0.00348335 0.0837505 -0.00105277 -0.0111943 0.210563 -0.0502587 9.56151 15.7 15.7 15 6.4 6.4 6
1767437142.175879424 0.986898 0.314985 1.11331 0.99471 0.314862 1.10995 1.01598 -0.000599317 0.0015616 0.936782 0.000338487 0.0126059 -0.00781212 0.000123048 0.0033608 0.0792032 -0.000937804 -0.0110443 0.187699 -0.0492777 9.56079 15.7 15.7 15 6.4 6.4 6
1767437142.185042951 0.996233 0.314977 1.11332 1.00315 0.314862 1.11006 1.01443 -0.00102194 0.00121367 0.939303 -0.000165675 0.0121248 -0.00691968 0.000114816 0.00326225 0.0751298 -0.000856265 -0.0109111 0.171331 -0.0485191 9.56031 15.7 15.7 15 6.4 6.4 6
1767437142.195003311 1.0063 0.314965 1.11333 1.01256 0.314858 1.11018 1.01276 -0.00147433 0.000840025 0.942362 -0.000723174 0.0115698 -0.00626521 0.000106868 0.00315395 0.0703998 -0.000751152 -0.0107297 0.147465 -0.0475619 9.56 15.7 15.7 15 6.4 6.4 6
1767437142.208430176 1.01729 0.314946 1.11334 1.02295 0.314847 1.1103 1.01094 -0.0019645 0.000433722 0.945943 -0.00133257 0.0109364 -0.00565921 9.94966e-05 0.00303706 0.0649961 -0.000631929 -0.0105027 0.119781 -0.0464506 9.55987 15.7 15.7 15 6.4 6.4 6
1767437142.215145284 1.02651 0.314926 1.11334 1.03147 0.314832 1.1104 1.00941 -0.00237237 9.44318e-05 0.948958 -0.0018274 0.0104039 -0.00496477 9.39218e-05 0.00294343 0.0604535 -0.00054497 -0.0103094 0.101045 -0.045579 9.55985 15.7 15.7 15 6.4 6.4 6
1767437142.226309972 1.03746 0.314898 1.11334 1.04193 0.314809 1.11051 1.0076 -0.00285265 -0.00030654 0.952641 -0.00242637 0.00973931 -0.00447125 8.89472e-05 0.00283148 0.0549603 -0.000426279 -0.0100459 0.074893 -0.0444039 9.56003 15.7 15.7 15 6.4 6.4 6
1767437142.236302384 1.04752 0.314867 1.11333 1.05147 0.314782 1.1106 1.00594 -0.00328978 -0.000672914 0.955888 -0.002964 0.00912735 -0.00395093 8.52031e-05 0.00273225 0.0500537 -0.000325782 -0.00980026 0.0546251 -0.0433513 9.56028 15.7 15.7 15 6.4 6.4 6
1767437142.247511399 1.05668 0.314835 1.11333 1.06009 0.314753 1.11068 1.00444 -0.00368372 -0.0010043 0.958652 -0.00344109 0.00857448 -0.00341497 8.22838e-05 0.00264495 0.0457837 -0.000242628 -0.00957878 0.0396491 -0.0424273 9.56054 15.7 15.7 15 6.4 6.4 6
1767437142.256612311 1.06831 0.31479 1.11331 1.07065 0.314712 1.11077 1.00252 -0.00417955 -0.00142311 0.961739 -0.004014 0.00790152 -0.00233973 7.76946e-05 0.00254026 0.0407859 -0.000165548 -0.00932464 0.0306176 -0.0414332 9.56082 15.7 15.7 15 6.4 6.4 6
1767437142.265791599 1.07762 0.314749 1.1133 1.08028 0.314669 1.11085 1.001 -0.00457176 -0.00175582 0.964199 -0.00452372 0.00729682 -0.00266321 7.97387e-05 0.00244951 0.036803 -4.80443e-05 -0.00905264 0.00603098 -0.0401784 9.56135 15.7 15.7 15 6.4 6.4 6
1767437142.275819069 1.08764 0.314701 1.11328 1.08994 0.314622 1.11092 0.999367 -0.0049895 -0.00211161 0.966275 -0.00502167 0.00670188 -0.00229907 7.95933e-05 0.00236015 0.033092 3.21692e-05 -0.00881349 -0.00576204 -0.0391477 9.56173 15.7 15.7 15 6.4 6.4 6
1767437142.284931341 1.09677 0.314654 1.11326 1.09864 0.314575 1.11097 0.997881 -0.00536647 -0.00243401 0.967788 -0.00545896 0.00617611 -0.00186459 7.93789e-05 0.00228141 0.0300928 9.24892e-05 -0.00861012 -0.012704 -0.0382795 9.56205 15.7 15.7 15 6.4 6.4 6
1767437142.295930645 1.10763 0.314593 1.11323 1.10929 0.314512 1.11104 0.996121 -0.00580912 -0.00281427 0.96916 -0.00597861 0.00554653 -0.00166044 8.14408e-05 0.00218837 0.0269611 0.000169493 -0.0083608 -0.0235438 -0.0371635 9.56248 15.7 15.7 15 6.4 6.4 6
1767437142.305933181 1.11757 0.314533 1.1132 1.11899 0.31445 1.11109 0.994517 -0.00620916 -0.00315958 0.969951 -0.00643634 0.00498607 -0.00141658 8.35122e-05 0.00210588 0.0245655 0.000227177 -0.00814565 -0.0303567 -0.0362076 9.56285 15.7 15.7 15 6.4 6.4 6
1767437142.315898576 1.12749 0.314469 1.11316 1.12869 0.314383 1.11114 0.992923 -0.00660317 -0.00350128 0.970324 -0.00687984 0.00443563 -0.00120256 8.61769e-05 0.00202554 0.0225987 0.000276675 -0.00793691 -0.0357085 -0.0352836 9.56323 15.7 15.7 15 6.4 6.4 6
1767437142.327502458 1.1367 0.314406 1.11313 1.13742 0.314319 1.11118 0.991449 -0.00696437 -0.00381601 0.970326 -0.00726685 0.00394758 -0.000728128 8.68875e-05 0.00195387 0.0211225 0.000302482 -0.00776359 -0.0348529 -0.0345712 9.56351 15.7 15.7 15 6.4 6.4 6
1767437142.334988327 1.14648 0.314335 1.11309 1.14713 0.314245 1.11121 0.989888 -0.00734332 -0.0041478 0.969996 -0.00768362 0.00341171 -0.00064105 9.09581e-05 0.00187773 0.0198922 0.000340303 -0.00755951 -0.03889 -0.033684 9.56393 15.7 15.7 15 6.4 6.4 6
1767437142.345393536 1.1567 0.314258 1.11305 1.15682 0.314166 1.11124 0.988268 -0.00773319 -0.00449094 0.969365 -0.00808696 0.00288126 -0.000119968 9.19389e-05 0.00180164 0.0189027 0.00035377 -0.00737221 -0.0350579 -0.0329634 9.56428 15.7 15.7 15 6.4 6.4 6
1767437142.355927449 1.16718 0.314173 1.113 1.16748 0.314074 1.11127 0.986615 -0.00812677 -0.00483931 0.968392 -0.00851595 0.00230281 -0.000299856 9.91151e-05 0.00172363 0.0182235 0.000389183 -0.00714212 -0.0405663 -0.0319766 9.56488 15.7 15.7 15 6.4 6.4 6
1767437142.365660504 1.17696 0.314091 1.11295 1.17716 0.313987 1.11129 0.985081 -0.00848846 -0.00516129 0.967318 -0.00889355 0.00178114 -0.000194774 0.00010372 0.00165358 0.0177622 0.000405083 -0.00694242 -0.0405584 -0.0311865 9.5654 15.7 15.7 15 6.4 6.4 6
1767437142.374922398 1.18591 0.314012 1.1129 1.18586 0.313906 1.11131 0.983685 -0.00881418 -0.00545283 0.966252 -0.0092241 0.00131528 5.06989e-05 0.000106624 0.00159142 0.0174333 0.000409916 -0.00676811 -0.0377053 -0.0305374 9.56585 15.7 15.7 15 6.4 6.4 6
1767437142.385701723 1.19623 0.313918 1.11284 1.19552 0.313812 1.11132 0.982085 -0.00918371 -0.00578552 0.965008 -0.00958197 0.000802005 0.000711238 0.000106198 0.00152185 0.0170767 0.000398265 -0.00658753 -0.0283811 -0.0299476 9.5663 15.7 15.7 15 6.4 6.4 6
1767437142.395420791 1.20592 0.313826 1.11278 1.20516 0.313714 1.11132 0.980592 -0.00952465 -0.00609442 0.963756 -0.00993087 0.000293383 0.000755528 0.000111417 0.00145773 0.016836 0.000406218 -0.0063878 -0.0280733 -0.0291744 9.56693 15.7 15.7 15 6.4 6.4 6
1767437142.405992990 1.21623 0.313723 1.11272 1.21575 0.313603 1.11132 0.979013 -0.00988089 -0.00641929 0.962424 -0.0103054 -0.000260103 0.000471532 0.000120621 0.00139171 0.0165887 0.00042447 -0.00615919 -0.0328982 -0.028221 9.56773 15.7 15.7 15 6.4 6.4 6
1767437142.418435074 1.22516 0.313632 1.11266 1.22441 0.313509 1.11132 0.977655 -0.0101839 -0.00669741 0.961407 -0.0106053 -0.000707405 0.000745017 0.000123138 0.0013362 0.0162476 0.000421382 -0.00599001 -0.0297482 -0.0275931 9.56829 15.7 15.7 15 6.4 6.4 6
1767437142.426407071 1.23577 0.313519 1.11258 1.23498 0.31339 1.11131 0.976052 -0.0105371 -0.00702386 0.960287 -0.0109646 -0.00124662 0.000788845 0.000129211 0.00127241 0.0157651 0.000427578 -0.00577724 -0.0309638 -0.0267254 9.56906 15.7 15.7 15 6.4 6.4 6
1767437142.435384414 1.24463 0.313422 1.11252 1.24362 0.31329 1.1113 0.974724 -0.0108262 -0.00729299 0.959489 -0.0112533 -0.0016812 0.00101245 0.000132136 0.00122055 0.0152347 0.000427113 -0.00561179 -0.029902 -0.0260623 9.56965 15.7 15.7 15 6.4 6.4 6
1767437142.446157841 1.25525 0.313302 1.11244 1.25417 0.313164 1.11127 0.973143 -0.0111656 -0.00761133 0.95867 -0.0115998 -0.00220379 0.00108559 0.000137893 0.00116064 0.0144732 0.000434287 -0.00540754 -0.032559 -0.0251732 9.57045 15.7 15.7 15 6.4 6.4 6
1767437142.459543779 1.26462 0.313193 1.11236 1.26279 0.313059 1.11125 0.971761 -0.0114583 -0.00788814 0.958129 -0.0118785 -0.00262448 0.00182833 0.000134568 0.00110771 0.0136315 0.000420153 -0.00526365 -0.0253342 -0.0246436 9.57093 15.7 15.7 15 6.4 6.4 6
1767437142.465579883 1.27423 0.313079 1.11228 1.27237 0.312938 1.11122 0.970355 -0.0117519 -0.00816796 0.957658 -0.0121829 -0.00308509 0.0018521 0.000140113 0.00105687 0.012697 0.000430919 -0.00508287 -0.03001 -0.0237907 9.57169 15.7 15.7 15 6.4 6.4 6
1767437142.476059114 1.28439 0.312954 1.11219 1.28291 0.312803 1.11119 0.968879 -0.0120555 -0.00845977 0.95728 -0.0125112 -0.0035835 0.00148505 0.000151136 0.00100639 0.0115993 0.000455663 -0.00487627 -0.0417941 -0.022713 9.57264 15.7 15.7 15 6.4 6.4 6
1767437142.486269481 1.29408 0.312832 1.11211 1.29248 0.312676 1.11115 0.967485 -0.0123378 -0.00873364 0.957043 -0.0128034 -0.00402884 0.00160329 0.000155641 0.000958419 0.0104426 0.000465568 -0.0047048 -0.0462658 -0.0218597 9.5734 15.7 15.7 15 6.4 6.4 6
1767437142.496400650 1.30432 0.312699 1.11201 1.30205 0.312547 1.11111 0.966026 -0.0126286 -0.00901843 0.956882 -0.0130892 -0.00446651 0.00227459 0.000152867 0.000906874 0.00914449 0.000460652 -0.00455192 -0.042737 -0.0211667 9.57403 15.7 15.7 15 6.4 6.4 6
1767437142.504887374 1.31255 0.312591 1.11194 1.31066 0.312428 1.11106 0.964864 -0.0128564 -0.00924371 0.956779 -0.0133406 -0.00485401 0.00189065 0.000163211 0.000871003 0.00808554 0.000484193 -0.00438969 -0.0544205 -0.0202309 9.57486 15.7 15.7 15 6.4 6.4 6
1767437142.514948305 1.32217 0.312461 1.11184 1.32023 0.312293 1.11101 0.963518 -0.0131162 -0.00950296 0.956684 -0.013613 -0.00527718 0.00193944 0.000168463 0.00082818 0.0068339 0.000496747 -0.00422578 -0.0601803 -0.0193341 9.57567 15.7 15.7 15 6.4 6.4 6
1767437142.525722587 1.33266 0.312317 1.11174 1.33075 0.312141 1.11095 0.962065 -0.0133915 -0.00978075 0.956571 -0.0139033 -0.0057335 0.00190804 0.000175376 0.000783674 0.00549321 0.000511829 -0.00404725 -0.0674536 -0.0183208 9.57659 15.7 15.7 15 6.4 6.4 6
1767437142.535847325 1.34236 0.31218 1.11164 1.34031 0.312001 1.11089 0.960734 -0.0136385 -0.010033 0.956431 -0.0141582 -0.00613987 0.00205058 0.000179219 0.000743011 0.0043033 0.000519748 -0.00389313 -0.0710174 -0.0174555 9.57738 15.7 15.7 15 6.4 6.4 6
1767437142.548436602 1.35101 0.312057 1.11155 1.34892 0.311873 1.11084 0.959561 -0.0138522 -0.0102538 0.956252 -0.0143798 -0.00649848 0.00209094 0.000183845 0.00070853 0.00330903 0.000527619 -0.00375528 -0.0750386 -0.0166554 9.57813 15.7 15.7 15 6.4 6.4 6
1767437142.556184352 1.36168 0.311901 1.11143 1.35944 0.311713 1.11076 0.95813 -0.0141076 -0.0105209 0.955943 -0.0146401 -0.00692821 0.00224012 0.000187942 0.000666829 0.00218774 0.000532484 -0.00359268 -0.0776897 -0.0157186 9.57902 15.7 15.7 15 6.4 6.4 6
1767437142.565839383 1.37104 0.311762 1.11133 1.369 0.311566 1.11069 0.956889 -0.0143241 -0.0107505 0.955556 -0.0148661 -0.00731027 0.00204119 0.00019653 0.000634072 0.0013336 0.00054205 -0.00344021 -0.0843265 -0.0147789 9.57992 15.7 15.7 15 6.4 6.4 6
1767437142.576293857 1.38069 0.311616 1.11122 1.37855 0.311416 1.11062 0.955623 -0.01454 -0.0109827 0.955056 -0.0150819 -0.00768353 0.00214604 0.000200511 0.000599294 0.000567169 0.000541878 -0.00329913 -0.0855839 -0.013945 9.58075 15.7 15.7 15 6.4 6.4 6
1767437142.586071487 1.39016 0.311471 1.11111 1.3881 0.311264 1.11054 0.954398 -0.014744 -0.0112053 0.954437 -0.015287 -0.0080482 0.00205965 0.000207301 0.000568048 -3.90706e-05 0.000543064 -0.00315715 -0.0888888 -0.0130693 9.58163 15.7 15.7 15 6.4 6.4 6
1767437142.599568539 1.39971 0.311323 1.11099 1.39668 0.311126 1.11046 0.953176 -0.0149423 -0.0114253 0.953776 -0.0154627 -0.00836912 0.00302277 0.000197052 0.000528628 -0.000599714 0.00052033 -0.00305619 -0.0754708 -0.0126026 9.58215 15.7 15.7 15 6.4 6.4 6
1767437142.605662335 1.40907 0.311175 1.11088 1.40431 0.311001 1.1104 0.951993 -0.0151293 -0.0116362 0.953107 -0.0156116 -0.00864896 0.00475731 0.000173573 0.000483374 -0.00111366 0.000482249 -0.0029872 -0.0497324 -0.012453 9.58238 15.7 15.7 15 6.4 6.4 6
1767437142.615215883 1.4179 0.311034 1.11077 1.41384 0.310844 1.11031 0.950892 -0.0152989 -0.0118307 0.952169 -0.0157883 -0.00899261 0.00406074 0.00018938 0.000462691 -0.00127761 0.000489425 -0.00283804 -0.06005 -0.0114369 9.58344 15.7 15.7 15 6.4 6.4 6
1767437142.625392044 1.42748 0.310879 1.11065 1.42335 0.310686 1.11022 0.949712 -0.0154753 -0.0120368 0.95113 -0.0159548 -0.00932984 0.00412384 0.000192985 0.000434004 -0.00141864 0.000479518 -0.00270697 -0.0582027 -0.0106568 9.58432 15.7 15.7 15 6.4 6.4 6
1767437142.635168620 1.4369 0.310724 1.11053 1.43286 0.310525 1.11012 0.948566 -0.0156412 -0.0122347 0.950008 -0.0161114 -0.00965976 0.00404527 0.000198788 0.000408418 -0.0014423 0.000470275 -0.00257492 -0.0578806 -0.00984732 9.58524 15.7 15.7 15 6.4 6.4 6
1767437142.645272244 1.44644 0.310566 1.11041 1.44235 0.310363 1.11002 0.947424 -0.0158011 -0.0124298 0.948826 -0.0162587 -0.00998201 0.00408798 0.000202483 0.000382565 -0.00140244 0.000457531 -0.00244776 -0.0552046 -0.00908121 9.58614 15.7 15.7 15 6.4 6.4 6
1767437142.656464021 1.45636 0.3104 1.11028 1.45184 0.3102 1.10992 0.946253 -0.0159591 -0.0126272 0.947607 -0.016397 -0.0102962 0.00452357 0.000199422 0.000352727 -0.00135417 0.000437902 -0.00233101 -0.0462144 -0.00843076 9.58694 15.7 15.7 15 6.4 6.4 6
1767437142.665068404 1.46541 0.310246 1.11015 1.46131 0.310035 1.10982 0.9452 -0.0160957 -0.0128024 0.946377 -0.0165269 -0.0106022 0.00410687 0.000210616 0.000335506 -0.00117622 0.000431168 -0.0022002 -0.0499303 -0.00754351 9.58797 15.7 15.7 15 6.4 6.4 6
1767437142.675379979 1.47486 0.310084 1.11002 1.47076 0.30987 1.10971 0.944118 -0.0162305 -0.0129802 0.945158 -0.0166488 -0.0108994 0.00409679 0.000214846 0.00031409 -0.00104006 0.000418283 -0.00208087 -0.0474534 -0.00676999 9.58889 15.7 15.7 15 6.4 6.4 6
1767437142.685183644 1.48426 0.309922 1.10989 1.48021 0.309703 1.1096 0.943058 -0.0163569 -0.013152 0.943975 -0.0167633 -0.0111872 0.00405337 0.00021955 0.000294331 -0.000916479 0.000406446 -0.0019648 -0.045585 -0.00598427 9.58982 15.7 15.7 15 6.4 6.4 6
1767437142.695157799 1.49366 0.309758 1.10976 1.48964 0.309534 1.10949 0.942015 -0.0164753 -0.0133186 0.942845 -0.0168708 -0.0114655 0.00401929 0.000224 0.000275602 -0.000829509 0.000395437 -0.00185306 -0.0437938 -0.0051959 9.59074 15.7 15.7 15 6.4 6.4 6
1767437142.705140515 1.50317 0.309591 1.10963 1.49907 0.309365 1.10937 0.940978 -0.016587 -0.0134816 0.941784 -0.0169714 -0.011734 0.00410022 0.000226334 0.000256335 -0.000805898 0.000384379 -0.00174766 -0.0405631 -0.00443109 9.59162 15.7 15.7 15 6.4 6.4 6
1767437142.715244361 1.51257 0.309425 1.10949 1.50848 0.309195 1.10925 0.939969 -0.0166896 -0.0136376 0.940803 -0.0170655 -0.0119925 0.00409148 0.000230145 0.000239383 -0.000834325 0.000375909 -0.00164513 -0.0390725 -0.003634 9.59252 15.7 15.7 15 6.4 6.4 6
1767437142.725002478 1.52187 0.309259 1.10936 1.51788 0.309024 1.10913 0.938989 -0.0167831 -0.0137867 0.93991 -0.0171531 -0.0122412 0.00398546 0.000235607 0.000224854 -0.000921149 0.000369969 -0.00154548 -0.0395105 -0.00280315 9.59343 15.7 15.7 15 6.4 6.4 6
1767437142.735026756 1.53123 0.309092 1.10922 1.52728 0.308852 1.10901 0.938019 -0.0168694 -0.0139315 0.939106 -0.0172342 -0.0124799 0.00395674 0.000239615 0.00021015 -0.00108714 0.000364778 -0.00145153 -0.0392369 -0.00198422 9.59431 15.7 15.7 15 6.4 6.4 6
1767437142.745053509 1.54076 0.30892 1.10908 1.53667 0.308679 1.10888 0.93705 -0.016949 -0.0140733 0.93839 -0.0173087 -0.0127089 0.00409818 0.000240467 0.000193781 -0.00133936 0.000359705 -0.00136444 -0.0368156 -0.00120036 9.59513 15.7 15.7 15 6.4 6.4 6
1767437142.755223365 1.5501 0.30875 1.10893 1.54605 0.308506 1.10875 0.936119 -0.0170191 -0.0142068 0.937755 -0.0173766 -0.0129287 0.0040533 0.000244597 0.000181024 -0.0016359 0.000357534 -0.00127818 -0.037641 -0.000362973 9.596 15.7 15.7 15 6.4 6.4 6
1767437142.765189243 1.55938 0.308581 1.10879 1.55542 0.308332 1.10862 0.935212 -0.0170808 -0.0143343 0.937194 -0.0174375 -0.0131391 0.00395878 0.000249561 0.000169827 -0.00198212 0.000356713 -0.00119516 -0.0395652 0.000490904 9.59687 15.7 15.7 15 6.4 6.4 6
1767437142.775095522 1.56869 0.308411 1.10865 1.56479 0.308157 1.10849 0.934319 -0.0171349 -0.0144567 0.936694 -0.0174912 -0.0133402 0.00389957 0.000253812 0.000158849 -0.00237496 0.000356383 -0.00111658 -0.0412086 0.00133841 9.59771 15.7 15.7 15 6.4 6.4 6
1767437142.786412130 1.57816 0.308237 1.1085 1.57415 0.307982 1.10836 0.93343 -0.0171817 -0.0145758 0.936242 -0.0175375 -0.0135318 0.00400267 0.000255001 0.000146043 -0.00281281 0.000355745 -0.00104396 -0.0405321 0.00214794 9.59851 15.7 15.7 15 6.4 6.4 6
1767437142.795173351 1.58752 0.308064 1.10836 1.58351 0.307806 1.10822 0.932569 -0.01722 -0.0146879 0.935825 -0.0175758 -0.0137147 0.00400634 0.000257932 0.000135427 -0.00325654 0.000355831 -0.000973293 -0.0414449 0.00297925 9.59932 15.7 15.7 15 6.4 6.4 6
1767437142.805336891 1.59668 0.307895 1.10821 1.59287 0.30763 1.10808 0.931744 -0.0172497 -0.0147924 0.935427 -0.0176061 -0.0138888 0.00381301 0.000264427 0.000128553 -0.00368331 0.000356319 -0.000903623 -0.0453528 0.0038505 9.60017 15.7 15.7 15 6.4 6.4 6
1767437142.815121145 1.60599 0.307722 1.10806 1.60222 0.307454 1.10794 0.930925 -0.0172721 -0.0148931 0.935035 -0.0176278 -0.0140542 0.00376404 0.000268172 0.000120003 -0.00410975 0.00035571 -0.000838823 -0.0469324 0.00468128 9.60097 15.7 15.7 15 6.4 6.4 6
1767437142.825109142 1.6153 0.307549 1.10791 1.61157 0.307278 1.1078 0.930124 -0.0172866 -0.0149884 0.934635 -0.0176408 -0.0142111 0.00372979 0.000271558 0.000111782 -0.00451066 0.000354219 -0.000777283 -0.0480909 0.00549929 9.60176 15.7 15.7 15 6.4 6.4 6
1767437142.835201390 1.62474 0.307374 1.10776 1.62092 0.307101 1.10766 0.929331 -0.0172932 -0.0150793 0.934215 -0.0176448 -0.0143592 0.00382667 0.000272412 0.000101971 -0.0048837 0.000351591 -0.000720128 -0.0469682 0.00627812 9.60251 15.7 15.7 15 6.4 6.4 6
